ts,datetime,key,value
1675467873260,2023/02/03 19:44:33,wind_speed,0.5
1675467864683,2023/02/03 19:44:24,wind_speed,0.4
1675467857071,2023/02/03 19:44:17,wind_speed,0.4
1675467850537,2023/02/03 19:44:10,wind_speed,0.5
1675467843963,2023/02/03 19:44:03,wind_speed,0.5
1675467835501,2023/02/03 19:43:55,wind_speed,0.5
1675467820341,2023/02/03 19:43:40,wind_speed,0.5
1675467783530,2023/02/03 19:43:03,wind_speed,0.5
1675467771575,2023/02/03 19:42:51,wind_speed,0.5
1675467714797,2023/02/03 19:41:54,wind_speed,0.6
1675467706246,2023/02/03 19:41:46,wind_speed,0.6
1675467700663,2023/02/03 19:41:40,wind_speed,0.6
1675467692182,2023/02/03 19:41:32,wind_speed,0.8
1675467686599,2023/02/03 19:41:26,wind_speed,0.6
1675467680098,2023/02/03 19:41:20,wind_speed,0.6
1675467673528,2023/02/03 19:41:13,wind_speed,0.6
1675467668035,2023/02/03 19:41:08,wind_speed,0.6
1675467661464,2023/02/03 19:41:01,wind_speed,0.6
1675467656975,2023/02/03 19:40:56,wind_speed,0.6
1675467649337,2023/02/03 19:40:49,wind_speed,0.6
1675467628403,2023/02/03 19:40:28,wind_speed,0.6
1675467621123,2023/02/03 19:40:21,wind_speed,0.8
1675467612608,2023/02/03 19:40:12,wind_speed,0.6
1675467605944,2023/02/03 19:40:05,wind_speed,0.6
1675467599498,2023/02/03 19:39:59,wind_speed,0.6
1675467591729,2023/02/03 19:39:51,wind_speed,0.6
1675467583789,2023/02/03 19:39:43,wind_speed,0.8
1675467577419,2023/02/03 19:39:37,wind_speed,0.6
1675467569584,2023/02/03 19:39:29,wind_speed,0.8
1678060794524,2023/03/05 19:59:54,humidity,86.9
1678060787400,2023/03/05 19:59:47,humidity,87
1678060780335,2023/03/05 19:59:40,humidity,87.1
1678060774755,2023/03/05 19:59:34,humidity,87.2
1678060769587,2023/03/05 19:59:29,humidity,87.2
1678060762769,2023/03/05 19:59:22,humidity,87.2
1678060750046,2023/03/05 19:59:10,humidity,87.2
1678060744781,2023/03/05 19:59:04,humidity,87.2
1678060738978,2023/03/05 19:58:58,humidity,87.2
1678060732482,2023/03/05 19:58:52,humidity,87.2
1678060726209,2023/03/05 19:58:46,humidity,87.1
1678060720479,2023/03/05 19:58:40,humidity,87.1
1678060705161,2023/03/05 19:58:25,humidity,87.2
1678060691034,2023/03/05 19:58:11,humidity,87.1
1678060677464,2023/03/05 19:57:57,humidity,87
1678060673655,2023/03/05 19:57:53,humidity,87
1678060659636,2023/03/05 19:57:39,humidity,86.8
1678060652320,2023/03/05 19:57:32,humidity,86.8
1678060646188,2023/03/05 19:57:26,humidity,86.8
1678060639990,2023/03/05 19:57:19,humidity,86.8
1678060632216,2023/03/05 19:57:12,humidity,86.8
1678060627946,2023/03/05 19:57:07,humidity,86.7
1678060620892,2023/03/05 19:57:00,humidity,86.8
1678060608911,2023/03/05 19:56:48,humidity,86.7
1678060602382,2023/03/05 19:56:42,humidity,86.7
1678060597980,2023/03/05 19:56:37,humidity,86.7
1678060590599,2023/03/05 19:56:30,humidity,86.6
1678060584910,2023/03/05 19:56:24,humidity,86.6
1678060571600,2023/03/05 19:56:11,humidity,86.5
1678060558980,2023/03/05 19:55:58,humidity,86.4
1678060552838,2023/03/05 19:55:52,humidity,86.4
1678060546883,2023/03/05 19:55:46,humidity,86.3
1678060540192,2023/03/05 19:55:40,humidity,86.3
1678060527157,2023/03/05 19:55:27,humidity,86.2
1678060512670,2023/03/05 19:55:12,humidity,86.2
1678060505630,2023/03/05 19:55:05,humidity,86.2
1678060500546,2023/03/05 19:55:00,humidity,86.2
1678060493990,2023/03/05 19:54:53,humidity,86.3
1678060488676,2023/03/05 19:54:48,humidity,86.3
1678060481421,2023/03/05 19:54:41,humidity,86.3
1678060476033,2023/03/05 19:54:36,humidity,86.4
1678060470596,2023/03/05 19:54:30,humidity,86.4
1678060465346,2023/03/05 19:54:25,humidity,86.4
1678060451775,2023/03/05 19:54:11,humidity,86.5
1678060445141,2023/03/05 19:54:05,humidity,86.5
1678060439992,2023/03/05 19:53:59,humidity,86.6
1678060425970,2023/03/05 19:53:45,humidity,86.6
1678060419108,2023/03/05 19:53:39,humidity,86.6
1678060413872,2023/03/05 19:53:33,humidity,86.6
1678060408574,2023/03/05 19:53:28,humidity,86.5
1678060403603,2023/03/05 19:53:23,humidity,86.5
1678060396069,2023/03/05 19:53:16,humidity,86.5
1678060390900,2023/03/05 19:53:10,humidity,86.5
1678060384171,2023/03/05 19:53:04,humidity,86.5
1678060379834,2023/03/05 19:52:59,humidity,86.5
1678060372499,2023/03/05 19:52:52,humidity,86.5
1678060362013,2023/03/05 19:52:42,humidity,86.5
1678060356316,2023/03/05 19:52:36,humidity,86.5
1678060350662,2023/03/05 19:52:30,humidity,86.6
1678060336354,2023/03/05 19:52:16,humidity,86.7
1678060330788,2023/03/05 19:52:10,humidity,86.7
1678060324764,2023/03/05 19:52:04,humidity,86.8
1678060318510,2023/03/05 19:51:58,humidity,86.8
1678060313730,2023/03/05 19:51:53,humidity,86.8
1678060306967,2023/03/05 19:51:46,humidity,86.8
1678060300537,2023/03/05 19:51:40,humidity,86.8
1678060293443,2023/03/05 19:51:33,humidity,86.8
1678060280072,2023/03/05 19:51:20,humidity,86.7
1678060275605,2023/03/05 19:51:15,humidity,86.7
1678060268136,2023/03/05 19:51:08,humidity,86.7
1678060261723,2023/03/05 19:51:01,humidity,86.7
1678060247141,2023/03/05 19:50:47,humidity,86.8
1678060241811,2023/03/05 19:50:41,humidity,86.8
1678060235496,2023/03/05 19:50:35,humidity,86.8
1678060231305,2023/03/05 19:50:31,humidity,86.8
1678060226308,2023/03/05 19:50:26,humidity,86.8
1678060219471,2023/03/05 19:50:19,humidity,86.8
1678060206504,2023/03/05 19:50:06,humidity,86.8
1678060201917,2023/03/05 19:50:01,humidity,86.8
1678060194224,2023/03/05 19:49:54,humidity,86.8
1678060189798,2023/03/05 19:49:49,humidity,86.8
1678060184251,2023/03/05 19:49:44,humidity,86.9
1678060179104,2023/03/05 19:49:39,humidity,86.8
1678060165610,2023/03/05 19:49:25,humidity,86.7
1678060157008,2023/03/05 19:49:17,humidity,86.7
1678060150614,2023/03/05 19:49:10,humidity,86.6
1678060136404,2023/03/05 19:48:56,humidity,86.5
1678060132762,2023/03/05 19:48:52,humidity,86.5
1678060125602,2023/03/05 19:48:45,humidity,86.4
1678060112030,2023/03/05 19:48:32,humidity,86.4
1678060106393,2023/03/05 19:48:26,humidity,86.3
1678060098257,2023/03/05 19:48:18,humidity,86.2
1678060092916,2023/03/05 19:48:12,humidity,86.2
1678060086009,2023/03/05 19:48:06,humidity,86.1
1678060082758,2023/03/05 19:48:02,humidity,86.1
1678060076103,2023/03/05 19:47:56,humidity,86.1
1678060070620,2023/03/05 19:47:50,humidity,86
1678060063124,2023/03/05 19:47:43,humidity,85.9
1678060056816,2023/03/05 19:47:36,humidity,85.8
1678060049631,2023/03/05 19:47:29,humidity,85.7
1678060798018,2023/03/05 19:59:58,precipitation2mm,0
1678060792296,2023/03/05 19:59:52,precipitation2mm,0
1678060778097,2023/03/05 19:59:38,precipitation2mm,0
1678060772415,2023/03/05 19:59:32,precipitation2mm,0
1678060766580,2023/03/05 19:59:26,precipitation2mm,0
1678060760519,2023/03/05 19:59:20,precipitation2mm,0
1678060748835,2023/03/05 19:59:08,precipitation2mm,0
1678060736696,2023/03/05 19:58:56,precipitation2mm,0
1678060729238,2023/03/05 19:58:49,precipitation2mm,0
1678060724001,2023/03/05 19:58:44,precipitation2mm,0
1678060717190,2023/03/05 19:58:37,precipitation2mm,0
1678060710749,2023/03/05 19:58:30,precipitation2mm,0
1678060703013,2023/03/05 19:58:23,precipitation2mm,0
1678060696656,2023/03/05 19:58:16,precipitation2mm,0
1678060689693,2023/03/05 19:58:09,precipitation2mm,0
1678060682476,2023/03/05 19:58:02,precipitation2mm,0
1678060671649,2023/03/05 19:57:51,precipitation2mm,0
1678060663284,2023/03/05 19:57:43,precipitation2mm,0
1678060657457,2023/03/05 19:57:37,precipitation2mm,0
1678060650081,2023/03/05 19:57:30,precipitation2mm,0
1678060644003,2023/03/05 19:57:24,precipitation2mm,0
1678060637758,2023/03/05 19:57:17,precipitation2mm,0
1678060630046,2023/03/05 19:57:10,precipitation2mm,0
1678060625762,2023/03/05 19:57:05,precipitation2mm,0
1678060618923,2023/03/05 19:56:58,precipitation2mm,0
1678060611606,2023/03/05 19:56:51,precipitation2mm,0
1678060595729,2023/03/05 19:56:35,precipitation2mm,0
1678060588637,2023/03/05 19:56:28,precipitation2mm,0
1678060581162,2023/03/05 19:56:21,precipitation2mm,0
1678060568254,2023/03/05 19:56:08,precipitation2mm,0
1678060561667,2023/03/05 19:56:01,precipitation2mm,0
1678060550634,2023/03/05 19:55:50,precipitation2mm,0
1678060538927,2023/03/05 19:55:38,precipitation2mm,0
1678060525973,2023/03/05 19:55:25,precipitation2mm,0
1678060518412,2023/03/05 19:55:18,precipitation2mm,0
1678060510482,2023/03/05 19:55:10,precipitation2mm,0
1678060498386,2023/03/05 19:54:58,precipitation2mm,0
1678060491748,2023/03/05 19:54:51,precipitation2mm,0
1678060486487,2023/03/05 19:54:46,precipitation2mm,0
1678060474838,2023/03/05 19:54:34,precipitation2mm,0
1678060455175,2023/03/05 19:54:15,precipitation2mm,0
1678060449505,2023/03/05 19:54:09,precipitation2mm,0
1678060443051,2023/03/05 19:54:03,precipitation2mm,0
1678060430267,2023/03/05 19:53:50,precipitation2mm,0
1678060417846,2023/03/05 19:53:37,precipitation2mm,0
1678060401314,2023/03/05 19:53:21,precipitation2mm,0
1678060394971,2023/03/05 19:53:14,precipitation2mm,0
1678060382966,2023/03/05 19:53:02,precipitation2mm,0
1678060377604,2023/03/05 19:52:57,precipitation2mm,0
1678060354948,2023/03/05 19:52:34,precipitation2mm,0
1678060348379,2023/03/05 19:52:28,precipitation2mm,0
1678060340877,2023/03/05 19:52:20,precipitation2mm,0
1678060334197,2023/03/05 19:52:14,precipitation2mm,0
1678060328514,2023/03/05 19:52:08,precipitation2mm,0
1678060322702,2023/03/05 19:52:02,precipitation2mm,0
1678060311517,2023/03/05 19:51:51,precipitation2mm,0
1678060304830,2023/03/05 19:51:44,precipitation2mm,0
1678060297416,2023/03/05 19:51:37,precipitation2mm,0
1678060291088,2023/03/05 19:51:31,precipitation2mm,0
1678060278791,2023/03/05 19:51:18,precipitation2mm,0
1678060273353,2023/03/05 19:51:13,precipitation2mm,0
1678060266825,2023/03/05 19:51:06,precipitation2mm,0
1678060253810,2023/03/05 19:50:53,precipitation2mm,0
1678060245950,2023/03/05 19:50:45,precipitation2mm,0
1678060223137,2023/03/05 19:50:23,precipitation2mm,0
1678060217283,2023/03/05 19:50:17,precipitation2mm,0
1678060209139,2023/03/05 19:50:09,precipitation2mm,0
1678060199671,2023/03/05 19:49:59,precipitation2mm,0
1678060177822,2023/03/05 19:49:37,precipitation2mm,0
1678060169034,2023/03/05 19:49:29,precipitation2mm,0
1678060163389,2023/03/05 19:49:23,precipitation2mm,0
1678060155689,2023/03/05 19:49:15,precipitation2mm,0
1678060141171,2023/03/05 19:49:01,precipitation2mm,0
1678060130562,2023/03/05 19:48:50,precipitation2mm,0
1678060117884,2023/03/05 19:48:37,precipitation2mm,0
1678060110045,2023/03/05 19:48:30,precipitation2mm,0
1678060104577,2023/03/05 19:48:24,precipitation2mm,0
1678060090003,2023/03/05 19:48:10,precipitation2mm,0
1678060074887,2023/03/05 19:47:54,precipitation2mm,0
1678060054084,2023/03/05 19:47:34,precipitation2mm,0
1678060047864,2023/03/05 19:47:27,precipitation2mm,0
1678060020090,2023/03/05 19:47:00,precipitation2mm,0
1678059999814,2023/03/05 19:46:39,precipitation2mm,0
1678059992737,2023/03/05 19:46:32,precipitation2mm,0
1678059987810,2023/03/05 19:46:27,precipitation2mm,0
1678059965802,2023/03/05 19:46:05,precipitation2mm,0
1678059957665,2023/03/05 19:45:57,precipitation2mm,0
1678059950652,2023/03/05 19:45:50,precipitation2mm,0
1678059944060,2023/03/05 19:45:44,precipitation2mm,0
1678059930006,2023/03/05 19:45:30,precipitation2mm,0
1678059923994,2023/03/05 19:45:23,precipitation2mm,0
1678059916397,2023/03/05 19:45:16,precipitation2mm,0
1678059902217,2023/03/05 19:45:02,precipitation2mm,0
1678059896315,2023/03/05 19:44:56,precipitation2mm,0
1678059891415,2023/03/05 19:44:51,precipitation2mm,0
1678059884654,2023/03/05 19:44:44,precipitation2mm,0
1678059877449,2023/03/05 19:44:37,precipitation2mm,0
1678059863380,2023/03/05 19:44:23,precipitation2mm,0
1678059849463,2023/03/05 19:44:09,precipitation2mm,0
1678059836576,2023/03/05 19:43:56,precipitation2mm,0
1678060794524,2023/03/05 19:59:54,pressure,1009.5
1678060787408,2023/03/05 19:59:47,pressure,1009.4
1678060780337,2023/03/05 19:59:40,pressure,1009.4
1678060774756,2023/03/05 19:59:34,pressure,1009.4
1678060769588,2023/03/05 19:59:29,pressure,1009.4
1678060762770,2023/03/05 19:59:22,pressure,1009.4
1678060750047,2023/03/05 19:59:10,pressure,1009.4
1678060744787,2023/03/05 19:59:04,pressure,1009.4
1678060738979,2023/03/05 19:58:58,pressure,1009.5
1678060732483,2023/03/05 19:58:52,pressure,1009.5
1678060726210,2023/03/05 19:58:46,pressure,1009.5
1678060720480,2023/03/05 19:58:40,pressure,1009.4
1678060705162,2023/03/05 19:58:25,pressure,1009.4
1678060691035,2023/03/05 19:58:11,pressure,1009.4
1678060677472,2023/03/05 19:57:57,pressure,1009.3
1678060673656,2023/03/05 19:57:53,pressure,1009.4
1678060659636,2023/03/05 19:57:39,pressure,1009.5
1678060652321,2023/03/05 19:57:32,pressure,1009.4
1678060646190,2023/03/05 19:57:26,pressure,1009.4
1678060639992,2023/03/05 19:57:19,pressure,1009.3
1678060632217,2023/03/05 19:57:12,pressure,1009.5
1678060627947,2023/03/05 19:57:07,pressure,1009.6
1678060620893,2023/03/05 19:57:00,pressure,1009.5
1678060608922,2023/03/05 19:56:48,pressure,1009.4
1678060602390,2023/03/05 19:56:42,pressure,1009.4
1678060597981,2023/03/05 19:56:37,pressure,1009.5
1678060590600,2023/03/05 19:56:30,pressure,1009.5
1678060584911,2023/03/05 19:56:24,pressure,1009.5
1678060571601,2023/03/05 19:56:11,pressure,1009.5
1678060558991,2023/03/05 19:55:58,pressure,1009.4
1678060552840,2023/03/05 19:55:52,pressure,1009.4
1678060546902,2023/03/05 19:55:46,pressure,1009.4
1678060540200,2023/03/05 19:55:40,pressure,1009.4
1678060527158,2023/03/05 19:55:27,pressure,1009.3
1678060512671,2023/03/05 19:55:12,pressure,1009.4
1678060505641,2023/03/05 19:55:05,pressure,1009.3
1678060500546,2023/03/05 19:55:00,pressure,1009.4
1678060493991,2023/03/05 19:54:53,pressure,1009.5
1678060488677,2023/03/05 19:54:48,pressure,1009.3
1678060481432,2023/03/05 19:54:41,pressure,1009.3
1678060476033,2023/03/05 19:54:36,pressure,1009.3
1678060470597,2023/03/05 19:54:30,pressure,1009.3
1678060465354,2023/03/05 19:54:25,pressure,1009.3
1678060451776,2023/03/05 19:54:11,pressure,1009.4
1678060445142,2023/03/05 19:54:05,pressure,1009.4
1678060439999,2023/03/05 19:53:59,pressure,1009.4
1678060425980,2023/03/05 19:53:45,pressure,1009.5
1678060419109,2023/03/05 19:53:39,pressure,1009.4
1678060413879,2023/03/05 19:53:33,pressure,1009.4
1678060408575,2023/03/05 19:53:28,pressure,1009.3
1678060403604,2023/03/05 19:53:23,pressure,1009.4
1678060396069,2023/03/05 19:53:16,pressure,1009.3
1678060390911,2023/03/05 19:53:10,pressure,1009.4
1678060384172,2023/03/05 19:53:04,pressure,1009.3
1678060379835,2023/03/05 19:52:59,pressure,1009.3
1678060372506,2023/03/05 19:52:52,pressure,1009.4
1678060362024,2023/03/05 19:52:42,pressure,1009.3
1678060356317,2023/03/05 19:52:36,pressure,1009.3
1678060350664,2023/03/05 19:52:30,pressure,1009.3
1678060336354,2023/03/05 19:52:16,pressure,1009.3
1678060330790,2023/03/05 19:52:10,pressure,1009.3
1678060324765,2023/03/05 19:52:04,pressure,1009.4
1678060318521,2023/03/05 19:51:58,pressure,1009.3
1678060313731,2023/03/05 19:51:53,pressure,1009.3
1678060306968,2023/03/05 19:51:46,pressure,1009.4
1678060300538,2023/03/05 19:51:40,pressure,1009.4
1678060293444,2023/03/05 19:51:33,pressure,1009.3
1678060280073,2023/03/05 19:51:20,pressure,1009.4
1678060275606,2023/03/05 19:51:15,pressure,1009.4
1678060268138,2023/03/05 19:51:08,pressure,1009.3
1678060261733,2023/03/05 19:51:01,pressure,1009.3
1678060247142,2023/03/05 19:50:47,pressure,1009.4
1678060241817,2023/03/05 19:50:41,pressure,1009.3
1678060235506,2023/03/05 19:50:35,pressure,1009.3
1678060231312,2023/03/05 19:50:31,pressure,1009.3
1678060226310,2023/03/05 19:50:26,pressure,1009.3
1678060219473,2023/03/05 19:50:19,pressure,1009.3
1678060206510,2023/03/05 19:50:06,pressure,1009.3
1678060201918,2023/03/05 19:50:01,pressure,1009.4
1678060194230,2023/03/05 19:49:54,pressure,1009.5
1678060189806,2023/03/05 19:49:49,pressure,1009.4
1678060184258,2023/03/05 19:49:44,pressure,1009.4
1678060179105,2023/03/05 19:49:39,pressure,1009.3
1678060165610,2023/03/05 19:49:25,pressure,1009.3
1678060157009,2023/03/05 19:49:17,pressure,1009.4
1678060150620,2023/03/05 19:49:10,pressure,1009.3
1678060136412,2023/03/05 19:48:56,pressure,1009.2
1678060132763,2023/03/05 19:48:52,pressure,1009.4
1678060125612,2023/03/05 19:48:45,pressure,1009.2
1678060112031,2023/03/05 19:48:32,pressure,1009.4
1678060106394,2023/03/05 19:48:26,pressure,1009.4
1678060098263,2023/03/05 19:48:18,pressure,1009.3
1678060092917,2023/03/05 19:48:12,pressure,1009.3
1678060086020,2023/03/05 19:48:06,pressure,1009.4
1678060082765,2023/03/05 19:48:02,pressure,1009.2
1678060076104,2023/03/05 19:47:56,pressure,1009.2
1678060070626,2023/03/05 19:47:50,pressure,1009.4
1678060063124,2023/03/05 19:47:43,pressure,1009.3
1678060056817,2023/03/05 19:47:36,pressure,1009.3
1678060049632,2023/03/05 19:47:29,pressure,1009.3
1678060798327,2023/03/05 19:59:58,rainfallDay10mm,0
1678060792738,2023/03/05 19:59:52,rainfallDay10mm,0
1678060778400,2023/03/05 19:59:38,rainfallDay10mm,0
1678060772733,2023/03/05 19:59:32,rainfallDay10mm,0
1678060766397,2023/03/05 19:59:26,rainfallDay10mm,0
1678060760897,2023/03/05 19:59:20,rainfallDay10mm,0
1678060748096,2023/03/05 19:59:08,rainfallDay10mm,0
1678060736033,2023/03/05 19:58:56,rainfallDay10mm,0
1678060729471,2023/03/05 19:58:49,rainfallDay10mm,0
1678060724073,2023/03/05 19:58:44,rainfallDay10mm,0
1678060717365,2023/03/05 19:58:37,rainfallDay10mm,0
1678060710978,2023/03/05 19:58:30,rainfallDay10mm,0
1678060703346,2023/03/05 19:58:23,rainfallDay10mm,0
1678060696982,2023/03/05 19:58:16,rainfallDay10mm,0
1678060689215,2023/03/05 19:58:09,rainfallDay10mm,0
1678060682756,2023/03/05 19:58:02,rainfallDay10mm,0
1678060671029,2023/03/05 19:57:51,rainfallDay10mm,0
1678060663494,2023/03/05 19:57:43,rainfallDay10mm,0
1678060657779,2023/03/05 19:57:37,rainfallDay10mm,0
1678060650255,2023/03/05 19:57:30,rainfallDay10mm,0
1678060644560,2023/03/05 19:57:24,rainfallDay10mm,0
1678060637967,2023/03/05 19:57:17,rainfallDay10mm,0
1678060630267,2023/03/05 19:57:10,rainfallDay10mm,0
1678060625984,2023/03/05 19:57:05,rainfallDay10mm,0
1678060618375,2023/03/05 19:56:58,rainfallDay10mm,0
1678060611878,2023/03/05 19:56:51,rainfallDay10mm,0
1678060595652,2023/03/05 19:56:35,rainfallDay10mm,0
1678060588995,2023/03/05 19:56:28,rainfallDay10mm,0
1678060581411,2023/03/05 19:56:21,rainfallDay10mm,0
1678060568492,2023/03/05 19:56:08,rainfallDay10mm,0
1678060561952,2023/03/05 19:56:01,rainfallDay10mm,0
1678060550114,2023/03/05 19:55:50,rainfallDay10mm,0
1678060538917,2023/03/05 19:55:38,rainfallDay10mm,0
1678060525218,2023/03/05 19:55:25,rainfallDay10mm,0
1678060518731,2023/03/05 19:55:18,rainfallDay10mm,0
1678060510754,2023/03/05 19:55:10,rainfallDay10mm,0
1678060498732,2023/03/05 19:54:58,rainfallDay10mm,0
1678060491077,2023/03/05 19:54:51,rainfallDay10mm,0
1678060486834,2023/03/05 19:54:46,rainfallDay10mm,0
1678060474727,2023/03/05 19:54:34,rainfallDay10mm,0
1678060455397,2023/03/05 19:54:15,rainfallDay10mm,0
1678060449714,2023/03/05 19:54:09,rainfallDay10mm,0
1678060443382,2023/03/05 19:54:03,rainfallDay10mm,0
1678060430415,2023/03/05 19:53:50,rainfallDay10mm,0
1678060417066,2023/03/05 19:53:37,rainfallDay10mm,0
1678060401910,2023/03/05 19:53:21,rainfallDay10mm,0
1678060394245,2023/03/05 19:53:14,rainfallDay10mm,0
1678060382138,2023/03/05 19:53:02,rainfallDay10mm,0
1678060377811,2023/03/05 19:52:57,rainfallDay10mm,0
1678060354323,2023/03/05 19:52:34,rainfallDay10mm,0
1678060348664,2023/03/05 19:52:28,rainfallDay10mm,0
1678060340155,2023/03/05 19:52:20,rainfallDay10mm,0
1678060334496,2023/03/05 19:52:14,rainfallDay10mm,0
1678060328507,2023/03/05 19:52:08,rainfallDay10mm,0
1678060322566,2023/03/05 19:52:02,rainfallDay10mm,0
1678060311780,2023/03/05 19:51:51,rainfallDay10mm,0
1678060304823,2023/03/05 19:51:44,rainfallDay10mm,0
1678060297241,2023/03/05 19:51:37,rainfallDay10mm,0
1678060291838,2023/03/05 19:51:31,rainfallDay10mm,0
1678060278006,2023/03/05 19:51:18,rainfallDay10mm,0
1678060273635,2023/03/05 19:51:13,rainfallDay10mm,0
1678060266979,2023/03/05 19:51:06,rainfallDay10mm,0
1678060253020,2023/03/05 19:50:53,rainfallDay10mm,0
1678060245154,2023/03/05 19:50:45,rainfallDay10mm,0
1678060223463,2023/03/05 19:50:23,rainfallDay10mm,0
1678060217909,2023/03/05 19:50:17,rainfallDay10mm,0
1678060209357,2023/03/05 19:50:09,rainfallDay10mm,0
1678060199508,2023/03/05 19:49:59,rainfallDay10mm,0
1678060177876,2023/03/05 19:49:37,rainfallDay10mm,0
1678060169347,2023/03/05 19:49:29,rainfallDay10mm,0
1678060163729,2023/03/05 19:49:23,rainfallDay10mm,0
1678060155807,2023/03/05 19:49:15,rainfallDay10mm,0
1678060141636,2023/03/05 19:49:01,rainfallDay10mm,0
1678060130853,2023/03/05 19:48:50,rainfallDay10mm,0
1678060117978,2023/03/05 19:48:37,rainfallDay10mm,0
1678060110289,2023/03/05 19:48:30,rainfallDay10mm,0
1678060104628,2023/03/05 19:48:24,rainfallDay10mm,0
1678060090258,2023/03/05 19:48:10,rainfallDay10mm,0
1678060074114,2023/03/05 19:47:54,rainfallDay10mm,0
1678060054073,2023/03/05 19:47:34,rainfallDay10mm,0
1678060047851,2023/03/05 19:47:27,rainfallDay10mm,0
1678060020990,2023/03/05 19:47:00,rainfallDay10mm,0
1678059999089,2023/03/05 19:46:39,rainfallDay10mm,0
1678059992624,2023/03/05 19:46:32,rainfallDay10mm,0
1678059987801,2023/03/05 19:46:27,rainfallDay10mm,0
1678059965670,2023/03/05 19:46:05,rainfallDay10mm,0
1678059957660,2023/03/05 19:45:57,rainfallDay10mm,0
1678059950068,2023/03/05 19:45:50,rainfallDay10mm,0
1678059944055,2023/03/05 19:45:44,rainfallDay10mm,0
1678059930999,2023/03/05 19:45:30,rainfallDay10mm,0
1678059923990,2023/03/05 19:45:23,rainfallDay10mm,0
1678059916390,2023/03/05 19:45:16,rainfallDay10mm,0
1678059902442,2023/03/05 19:45:02,rainfallDay10mm,0
1678059896933,2023/03/05 19:44:56,rainfallDay10mm,0
1678059891604,2023/03/05 19:44:51,rainfallDay10mm,0
1678059884899,2023/03/05 19:44:44,rainfallDay10mm,0
1678059877443,2023/03/05 19:44:37,rainfallDay10mm,0
1678059863589,2023/03/05 19:44:23,rainfallDay10mm,0
1678059849809,2023/03/05 19:44:09,rainfallDay10mm,0
1678059836910,2023/03/05 19:43:56,rainfallDay10mm,0
1678060798018,2023/03/05 19:59:58,rainfallHourly2mm,0
1678060792296,2023/03/05 19:59:52,rainfallHourly2mm,0
1678060778096,2023/03/05 19:59:38,rainfallHourly2mm,0
1678060772415,2023/03/05 19:59:32,rainfallHourly2mm,0
1678060766580,2023/03/05 19:59:26,rainfallHourly2mm,0
1678060760517,2023/03/05 19:59:20,rainfallHourly2mm,0
1678060748835,2023/03/05 19:59:08,rainfallHourly2mm,0
1678060736695,2023/03/05 19:58:56,rainfallHourly2mm,0
1678060729237,2023/03/05 19:58:49,rainfallHourly2mm,0
1678060724001,2023/03/05 19:58:44,rainfallHourly2mm,0
1678060717190,2023/03/05 19:58:37,rainfallHourly2mm,0
1678060710748,2023/03/05 19:58:30,rainfallHourly2mm,0
1678060703012,2023/03/05 19:58:23,rainfallHourly2mm,0
1678060696655,2023/03/05 19:58:16,rainfallHourly2mm,0
1678060689693,2023/03/05 19:58:09,rainfallHourly2mm,0
1678060682474,2023/03/05 19:58:02,rainfallHourly2mm,0
1678060671648,2023/03/05 19:57:51,rainfallHourly2mm,0
1678060663283,2023/03/05 19:57:43,rainfallHourly2mm,0
1678060657456,2023/03/05 19:57:37,rainfallHourly2mm,0
1678060650080,2023/03/05 19:57:30,rainfallHourly2mm,0
1678060644003,2023/03/05 19:57:24,rainfallHourly2mm,0
1678060637757,2023/03/05 19:57:17,rainfallHourly2mm,0
1678060630045,2023/03/05 19:57:10,rainfallHourly2mm,0
1678060625760,2023/03/05 19:57:05,rainfallHourly2mm,0
1678060618922,2023/03/05 19:56:58,rainfallHourly2mm,0
1678060611605,2023/03/05 19:56:51,rainfallHourly2mm,0
1678060595727,2023/03/05 19:56:35,rainfallHourly2mm,0
1678060588636,2023/03/05 19:56:28,rainfallHourly2mm,0
1678060581160,2023/03/05 19:56:21,rainfallHourly2mm,0
1678060568253,2023/03/05 19:56:08,rainfallHourly2mm,0
1678060561666,2023/03/05 19:56:01,rainfallHourly2mm,0
1678060550634,2023/03/05 19:55:50,rainfallHourly2mm,0
1678060538926,2023/03/05 19:55:38,rainfallHourly2mm,0
1678060525972,2023/03/05 19:55:25,rainfallHourly2mm,0
1678060518410,2023/03/05 19:55:18,rainfallHourly2mm,0
1678060510482,2023/03/05 19:55:10,rainfallHourly2mm,0
1678060498385,2023/03/05 19:54:58,rainfallHourly2mm,0
1678060491745,2023/03/05 19:54:51,rainfallHourly2mm,0
1678060486486,2023/03/05 19:54:46,rainfallHourly2mm,0
1678060474837,2023/03/05 19:54:34,rainfallHourly2mm,0
1678060455173,2023/03/05 19:54:15,rainfallHourly2mm,0
1678060449504,2023/03/05 19:54:09,rainfallHourly2mm,0
1678060443049,2023/03/05 19:54:03,rainfallHourly2mm,0
1678060430265,2023/03/05 19:53:50,rainfallHourly2mm,0
1678060417845,2023/03/05 19:53:37,rainfallHourly2mm,0
1678060401314,2023/03/05 19:53:21,rainfallHourly2mm,0
1678060394970,2023/03/05 19:53:14,rainfallHourly2mm,0
1678060382965,2023/03/05 19:53:02,rainfallHourly2mm,0
1678060377604,2023/03/05 19:52:57,rainfallHourly2mm,0
1678060354948,2023/03/05 19:52:34,rainfallHourly2mm,0
1678060348378,2023/03/05 19:52:28,rainfallHourly2mm,0
